Emplid,Admit Term Descrshort,Acad Prog.Acad Career,Exp Grad Term Descrshort,Completion Term Descrshort,Acad Prog,Acad Prog Descr,Acad Plan,Acad Plan Descr,Term,Term Descrshort,Stdnt Car Term.Acad Career,Crse ID,Subject,Catalog Nbr
94348688,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,040667,SI,681
94348688,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047173,LHS,610
94348688,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047228,ENTR,500
94348688,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,052182,SIABRD,504
94348688,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,046306,SI,616
94348688,FA 2024,GINF,WN 2026, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,047901,SI,699
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021050,SI,691
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021391,SI,511
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039178,SI,539
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,045393,SI,552
94398564,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051836,SI,611
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,042091,SI,618
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047640,SI,507
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,020934,SI,649
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,048268,SI,630
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,049601,SI,564
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,052256,ENTR,475
94406608,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,052324,ENGR,555
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,042091,SI,618
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047640,SI,507
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,052216,SI,512
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,014746,EECS,542
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,048268,SI,630
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,049601,SI,564
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050983,SI,602
94602176,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,052216,SI,512
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047640,SI,507
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,048129,SI,505
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,049601,SI,564
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,020934,SI,649
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,042091,SI,618
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,043366,SI,617
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047226,EECS,504
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
94863306,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,051462,SI,644
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,016607,SI,544
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047246,SI,506
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,049601,SI,564
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,052216,SI,512
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,041626,SI,664
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,042091,SI,618
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047640,SI,507
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,049601,SI,564
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
95306610,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050983,SI,602
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,001459,SI,690
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,003735,MKT,618
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,021400,SI,520
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047304,ENTR,550
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051462,SI,644
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,021050,SI,691
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,022099,SI,658
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047901,SI,699
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,048488,SI,559
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,049082,SI,682
95586344,FA 2024,GINF,WN 2025,WN 2025,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,050164,SI,504
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039178,SI,539
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051454,SI,594
95635649,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,051836,SI,611
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,039178,SI,539
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
95806718,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,048129,SI,505
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,009732,SI,650
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,039178,SI,539
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,041626,SI,664
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,042091,SI,618
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051553,SI,500
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,020803,SI,643
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,042324,SI,639
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,047640,SI,507
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,048268,SI,630
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050663,SI,568
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050983,SI,602
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,038659,SI,519
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,041934,SI,608
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,042071,SI,563
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,045930,SI,671
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,048500,SI,670
95900512,FA 2024,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047901,SI,699
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,016607,SI,544
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,047246,SI,506
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,050164,SI,504
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2510,FA 2024,GINF,051553,SI,500
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,040667,SI,681
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,042091,SI,618
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,047640,SI,507
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,050663,SI,568
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,050941,EAS,644
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2520,WN 2025,GINF,050983,SI,602
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,041626,SI,664
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,044772,SI,582
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
96032491,FA 2024,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,039178,SI,539
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,016607,SI,544
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,047246,SI,506
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,048129,SI,505
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,049601,SI,564
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,050164,SI,504
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,051553,SI,500
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,052216,SI,512
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,021391,SI,511
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,039372,SI,565
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,042091,SI,618
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,047640,SI,507
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050663,SI,568
96532640,FA 2025,GINF,WN 2027, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2570,WN 2026,GINF,050983,SI,602
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,039178,SI,539
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,047246,SI,506
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021400,SI,520
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
96917977,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,045393,SI,552
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,017281,SI,588
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,021400,SI,520
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,048129,SI,505
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2560,FA 2025,GINF,051553,SI,500
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,020401,SI,622
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,021391,SI,511
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,044772,SI,582
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,045393,SI,552
97118986,FA 2025,GINF,WN 2027, ,02003,Information Mas,9445MSI,User Experience Design MSI,2570,WN 2026,GINF,050136,UARTS,560
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,006651,ENS,344
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,009731,SI,580
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,021045,SI,666
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,021391,SI,511
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,051553,SI,500
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2560,FA 2025,GINF,052216,SI,512
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,006651,ENS,344
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,022326,SI,581
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,047246,SI,506
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,048280,SI,667
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,050162,SI,510
97130260,FA 2025,GINF,WN 2027, ,02003,Information Mas,4865MSI,"Lib, Arch&Knwl Envs in Soc MSI",2570,WN 2026,GINF,052216,SI,512
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,016607,SI,544
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,041855,SI,631
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,048488,SI,559
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,049601,SI,564
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,050164,SI,504
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2510,FA 2024,GINF,051553,SI,500
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,007780,EECS,498
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,041626,SI,664
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,048486,SI,659
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2520,WN 2025,GINF,051455,SI,569
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,021050,SI,691
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,021391,SI,511
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2560,FA 2025,GINF,052172,SI,679
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,001459,SI,690
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,021391,SI,511
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,022099,SI,658
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,040369,SI,515
97144377,FA 2024,GINF,WN 2026, ,02003,Information Mas,9455MSI,User-Centered Agile Dev MSI,2570,WN 2026,GINF,047901,SI,699
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,039178,SI,539
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,041626,SI,664
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,042091,SI,618
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,047640,SI,507
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,050164,SI,504
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2510,FA 2024,GINF,051553,SI,500
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,020803,SI,643
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,042324,SI,639
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,048268,SI,630
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,049601,SI,564
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050663,SI,568
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2520,WN 2025,GINF,050983,SI,602
97173992,FA 2024,GINF,WN 2026, ,02003,Information Mas,0775MSI,Big Data Analytics MSI,2560,FA 2025,GINF,038659,SI,519
