CompletionTermDesc,Emplid,Crse ID,Term Descrshort,Subject,Catalog Nbr,Class Section,Session Descrshort,Crse Component Descrshort,Crse Descr,Unt Earned - Credits,Crse Grade Off - Grade Earned,Course Code,Outside UMSI
Winter 2023,57364145,047640,WN 2022,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,57364145,047901,WN 2023,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,57364145,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,57364145,048870,WN 2022,DATASCI,507,001,Regular,Lecture,Data Sci in Python,3.00,W,DATASCI 507,Yes
Winter 2023,57364145,049601,WN 2022,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,57364145,050159,WN 2023,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,B+,SI 579,No
Winter 2023,57364145,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,57364145,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,57821185,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,3.00,S,SI 690,No
Winter 2023,57821185,016607,FA 2022,SI,544,101,Regular,Lecture,Intr Stat&Data Analy,3.00,A+,SI 544,No
Winter 2023,57821185,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A-,SI 588,No
Winter 2023,57821185,020371,WN 2022,EECS,494,002,Regular,Lecture,Comp Game Design,4.00,A+,EECS 494,Yes
Winter 2023,57821185,020401,FA 2021,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,57821185,020934,FA 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,A-,SI 649,No
Winter 2023,57821185,021400,WN 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,A-,SI 520,No
Winter 2023,57821185,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,57821185,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,57821185,041855,FA 2022,SI,631,001,Regular,Lecture,Agile Softwar Dev,1.50,A+,SI 631,No
Winter 2023,57821185,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,57821185,044772,FA 2021,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,57821185,047901,WN 2023,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,57821185,048268,WN 2023,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A,SI 630,No
Winter 2023,57821185,048486,WN 2022,SI,659,001,Regular,Lecture,AR/VR Advanced,3.00,A-,SI 659,No
Winter 2023,57821185,049601,WN 2023,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,57821185,050159,FA 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2023,57821185,050164,FA 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,57879281,017281,FA 2021,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A-,SI 588,No
Winter 2023,57879281,017533,WN 2023,MO,512,001,First 7 Wk,Recitation,Bargain&Infl Skills,2.25,A,MO 512,Yes
Winter 2023,57879281,020180,FA 2022,SI,646,001,First 7 Wk,Lecture,Info Economics,1.50,B,SI 646,No
Winter 2023,57879281,020401,FA 2021,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A-,SI 622,No
Winter 2023,57879281,020997,WN 2023,BCOM,561,002,Scnd 7 Wk,Recitation,Mgt Presentatn,1.50,A,BCOM 561,Yes
Winter 2023,57879281,021400,WN 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,C-,SI 520,No
Winter 2023,57879281,039081,WN 2023,SI,529,001,Regular,Lecture,Online Communities,3.00,B+,SI 529,No
Winter 2023,57879281,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A-,SI 539,No
Winter 2023,57879281,040405,FA 2022,SURVMETH,600,001,Regular,Seminar,Fund Surv Data Sci,3.00,B,SURVMETH 600,Yes
Winter 2023,57879281,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,57879281,041507,FA 2022,SI,686,001,Scnd 7 Wk,Lecture,User-Gen Content,1.50,A,SI 686,No
Winter 2023,57879281,041855,FA 2022,SI,631,001,Regular,Lecture,Agile Softwar Dev,1.50,A-,SI 631,No
Winter 2023,57879281,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,57879281,043863,WN 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,57879281,044772,FA 2021,SI,582,004,Regular,Lecture,Intro Interac Design,3.00,B,SI 582,No
Winter 2023,57879281,044798,FA 2022,ENTR,599,050,Regular,Lecture,Spec Topics Entr,2.00,A+,ENTR 599,Yes
Winter 2023,57879281,047901,WN 2023,SI,699,401,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,57879281,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,57879281,049417,WN 2022,BA,670,001,Regular,Recitation,+Impact Studio,3.00,A-,BA 670,Yes
Winter 2023,58046821,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,58046821,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A+,SI 622,No
Winter 2023,58046821,021400,WN 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,A-,SI 520,No
Winter 2023,58046821,022099,WN 2022,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2023,58046821,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,58046821,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,58046821,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,58046821,043863,FA 2022,SI,612,002,Regular,Lecture,Pervasv Interact Des,3.00,A+,SI 612,No
Winter 2023,58046821,044772,FA 2021,SI,582,002,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,58046821,044798,FA 2022,ENTR,599,311,Regular,Lecture,Spec Topics Entr,2.00,A,ENTR 599,Yes
Winter 2023,58046821,045393,FA 2022,SI,552,001,Regular,Lecture,Accessibility Intro,3.00,A-,SI 552,No
Winter 2023,58046821,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,58046821,047901,WN 2023,SI,699,201,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,58046821,048421,WN 2022,ENTR,560,001,Regular,Lecture,Proj Mgmt Consulting,3.00,A,ENTR 560,Yes
Winter 2023,58046821,048488,FA 2021,SI,559,002,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,58217242,001459,WN 2023,SI,690,001,Regular,Seminar,Intern/Field Exper,1.00,S,SI 690,No
Winter 2023,58217242,012804,WN 2023,EDUC,771,003,Regular,Seminar,Topics High&Cont Ed,3.00,A,EDUC 771,Yes
Winter 2023,58217242,017281,FA 2021,SI,588,001,Regular,Lecture,Fundamntls Hum Beh,3.00,A-,SI 588,No
Winter 2023,58217242,020401,WN 2022,SI,622,003,Regular,Lecture,Usab Eval & Needs,4.00,B+,SI 622,No
Winter 2023,58217242,022099,WN 2022,SI,658,001,Regular,Lecture,Info Architecture,3.00,A+,SI 658,No
Winter 2023,58217242,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A-,SI 519,No
Winter 2023,58217242,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A-,SI 539,No
Winter 2023,58217242,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,58217242,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,58217242,043863,FA 2022,SI,612,002,Regular,Lecture,Pervasv Interact Des,3.00,B-,SI 612,No
Winter 2023,58217242,044772,FA 2021,SI,582,004,Regular,Lecture,Intro Interac Design,3.00,B+,SI 582,No
Winter 2023,58217242,047234,WN 2023,ENTR,510,001,Regular,Lecture,Compensation,3.00,W,ENTR 510,Yes
Winter 2023,58217242,047247,WN 2023,EAS,539,001,Scnd 7 Wk,Lecture,Landscape Ecology,2.00,C-,EAS 539,Yes
Winter 2023,58217242,047901,WN 2023,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,B+,SI 699,No
Winter 2023,58217242,048486,WN 2022,SI,659,001,Regular,Lecture,AR/VR Advanced,3.00,W,SI 659,No
Winter 2023,58217242,048488,FA 2021,SI,559,002,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,58217242,048877,WN 2023,SI,610,001,Regular,Seminar,Dig Studies Seminar,3.00,A-,SI 610,No
Winter 2023,58217242,050136,FA 2021,UARTS,560,102,Regular,Laboratory,Grad ArtsEng Proj,2.00,Y,UARTS 560,Yes
Winter 2023,58223508,017281,FA 2021,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2023,58223508,020401,FA 2021,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,58223508,021400,WN 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,B-,SI 520,No
Winter 2023,58223508,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2023,58223508,022326,WN 2022,SI,581,001,Regular,Lecture,Pres Info Resources,3.00,B+,SI 581,No
Winter 2023,58223508,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A,SI 519,No
Winter 2023,58223508,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,E,SI 539,No
Winter 2023,58223508,039178,FA 2022,SI,539,001,Regular,Lecture,Web Design,3.00,B+,SI 539,No
Winter 2023,58223508,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,58223508,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,58223508,043210,FA 2022,SI,534,001,Regular,Lecture,Theories Soc Influen,3.00,A+,SI 534,No
Winter 2023,58223508,044772,WN 2022,SI,582,001,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,58223508,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,E,SI 506,No
Winter 2023,58223508,047246,WN 2022,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,58223508,047901,WN 2023,SI,699,301,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,58223508,048831,FA 2022,SI,547,001,Regular,Seminar,Engage w/Communities,3.00,A-,SI 547,No
Winter 2023,58223508,049417,WN 2023,BA,670,001,Regular,Recitation,+Impact Studio,3.00,B,BA 670,Yes
Winter 2023,58321169,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,58321169,021033,WN 2023,SI,652,001,Regular,Lecture,Incentive&Strategic,3.00,B-,SI 652,No
Winter 2023,58321169,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,58321169,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,58321169,041262,WN 2023,EECS,490,001,Regular,Lecture,Prog Lang,4.00,A+,EECS 490,Yes
Winter 2023,58321169,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,58321169,042091,FA 2021,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A+,SI 618,No
Winter 2023,58321169,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A-,SI 501,No
Winter 2023,58321169,042324,WN 2022,SI,639,001,Scnd 7 Wk,Lecture,Web Archiving,1.50,A+,SI 639,No
Winter 2023,58321169,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A-,SI 671,No
Winter 2023,58321169,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,58321169,047901,WN 2023,SI,699,205,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,58321169,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A+,SI 630,No
Winter 2023,58321169,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,58321169,050083,WN 2022,EECS,559,001,Regular,Lecture,Optim in Sig Pro ML,3.00,A+,EECS 559,Yes
Winter 2023,58321169,050159,FA 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2023,58321169,050509,FA 2022,EECS,553,001,Regular,Lecture,Machine Learn (ECE),3.00,A,EECS 553,Yes
Winter 2023,58321169,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,58518228,001459,FA 2022,SI,690,390,Regular,Seminar,Intern/Field Exper,6.00,S,SI 690,No
Winter 2023,58518228,020934,FA 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,A,SI 649,No
Winter 2023,58518228,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2023,58518228,042104,FA 2022,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,58518228,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A,SI 671,No
Winter 2023,58518228,047228,WN 2023,ENTR,500,003,Regular,Lecture,Intro to Innovation,3.00,A,ENTR 500,Yes
Winter 2023,58518228,047901,WN 2023,SI,699,005,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,58518228,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A,SI 670,No
Winter 2023,58518228,050663,WN 2023,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A+,SI 568,No
Winter 2023,58653190,012085,FA 2022,MKT,613,001,Scnd 7 Wk,Recitation,Consumer Behavior,1.50,A,MKT 613,Yes
Winter 2023,58653190,017281,FA 2021,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A+,SI 588,No
Winter 2023,58653190,020401,WN 2023,SI,622,002,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,58653190,021400,WN 2022,SI,520,002,Regular,Lecture,Graphic Design,3.00,A,SI 520,No
Winter 2023,58653190,022099,WN 2023,SI,658,001,Regular,Lecture,Info Architecture,3.00,A,SI 658,No
Winter 2023,58653190,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,58653190,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,58653190,042104,FA 2021,SI,501,001,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,58653190,043863,FA 2022,SI,612,001,Regular,Lecture,Pervasv Interact Des,3.00,A,SI 612,No
Winter 2023,58653190,044772,FA 2021,SI,582,004,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,58653190,045771,FA 2022,SI,684,001,Regular,Seminar,Design ConsHlth Tech,3.00,A+,SI 684,No
Winter 2023,58653190,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,58653190,047901,WN 2023,SI,699,001,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,58653190,048488,FA 2022,SI,559,001,Regular,Lecture,AR/VR Intro,3.00,A,SI 559,No
Winter 2023,58653190,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A-,SI 579,No
Winter 2023,58653190,050164,WN 2022,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A,SI 504,No
Winter 2023,58746518,017281,FA 2022,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,58746518,020371,WN 2022,EECS,494,002,Regular,Lecture,Comp Game Design,4.00,A,EECS 494,Yes
Winter 2023,58746518,020401,WN 2023,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,58746518,020934,FA 2022,SI,649,001,Regular,Lecture,Info Visualization,3.00,B+,SI 649,No
Winter 2023,58746518,021400,WN 2023,SI,520,003,Regular,Laboratory,Graphic Design,3.00,A-,SI 520,No
Winter 2023,58746518,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,58746518,039473,WN 2023,EECS,583,001,Regular,Lecture,Advanced Compilers,4.00,A-,EECS 583,Yes
Winter 2023,58746518,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,58746518,041626,FA 2021,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,58746518,041934,FA 2022,SI,608,001,Regular,Lecture,Networks,3.00,A-,SI 608,No
Winter 2023,58746518,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,58746518,043210,FA 2021,SI,534,001,Regular,Lecture,Theories Soc Influen,3.00,B+,SI 534,No
Winter 2023,58746518,044772,FA 2021,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A,SI 582,No
Winter 2023,58746518,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,B-,SI 507,No
Winter 2023,58746518,047901,WN 2023,SI,699,003,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,58746518,048486,WN 2022,SI,659,001,Regular,Lecture,AR/VR Advanced,3.00,A,SI 659,No
Winter 2023,58746518,048487,FA 2022,SI,669,001,Regular,Lecture,Dev Mobile Exp,3.00,A-,SI 669,No
Winter 2023,58746518,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A,SI 579,No
Winter 2023,58746518,050776,WN 2023,EECS,471,001,Regular,Lecture,Applied GPU Prog,4.00,A,EECS 471,Yes
Winter 2023,59359084,009731,FA 2021,SI,580,001,Regular,Lecture,Records & Archives,3.00,A+,SI 580,No
Winter 2023,59359084,020803,WN 2022,SI,643,001,Regular,Lecture,Instructional Skills,3.00,A,SI 643,No
Winter 2023,59359084,021045,FA 2021,SI,666,001,Regular,Lecture,Org of Inf Resources,3.00,A+,SI 666,No
Winter 2023,59359084,022326,WN 2022,SI,581,001,Regular,Lecture,Pres Info Resources,3.00,A,SI 581,No
Winter 2023,59359084,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A+,SI 519,No
Winter 2023,59359084,038948,FA 2022,SI,632,001,Regular,Lecture,Appraisal & Coll Dev,3.00,A,SI 632,No
Winter 2023,59359084,039979,WN 2022,SI,623,001,Regular,Seminar,Res Meth Info Prof,3.00,A,SI 623,No
Winter 2023,59359084,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,59359084,041935,WN 2022,SI,530,001,Regular,Lecture,Prin in Management,3.00,A,SI 530,No
Winter 2023,59359084,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A+,SI 501,No
Winter 2023,59359084,042324,WN 2023,SI,639,001,Scnd 7 Wk,Lecture,Web Archiving,1.50,A+,SI 639,No
Winter 2023,59359084,043052,WN 2023,MUSEUMS,498,001,Regular,Seminar,Spec Museums Topics,3.00,A,MUSEUMS 498,Yes
Winter 2023,59359084,047246,FA 2021,SI,506,001,Regular,Lecture,Programming I,3.00,A,SI 506,No
Winter 2023,59359084,047901,WN 2023,SI,699,028,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,59359084,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,59359084,048280,WN 2023,SI,667,001,Regular,Lecture,Digital Curation,3.00,A+,SI 667,No
Winter 2023,59359084,048831,FA 2021,SI,547,001,Regular,Seminar,Engage w/Communities,3.00,A,SI 547,No
Winter 2023,59359084,050028,FA 2022,SI,583,001,Regular,Lecture,Info Accountability,3.00,A,SI 583,No
Winter 2023,59359084,050162,WN 2023,SI,510,001,Regular,Lecture,Information Ethics,3.00,A+,SI 510,No
Winter 2023,59359084,050163,FA 2022,SI,633,001,Regular,Lecture,Assesmnt Cultrl Inst,3.00,A,SI 633,No
Winter 2023,59359084,050165,WN 2022,SI,585,001,Regular,Lecture,Scholarly Comm,3.00,A,SI 585,No
Winter 2023,60273977,001459,FA 2022,SI,690,410,Regular,Seminar,Intern/Field Exper,2.00,S,SI 690,No
Winter 2023,60273977,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A+,SI 650,No
Winter 2023,60273977,020934,WN 2023,SI,649,002,Regular,Lecture,Info Visualization,3.00,A,SI 649,No
Winter 2023,60273977,039178,FA 2021,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,60273977,040667,WN 2022,SI,681,001,Regular,Seminar,Intern/Field Seminar,6.00,S,SI 681,No
Winter 2023,60273977,041626,WN 2022,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,60273977,042091,WN 2022,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A-,SI 618,No
Winter 2023,60273977,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,60273977,044772,FA 2021,SI,582,003,Regular,Lecture,Intro Interac Design,3.00,A+,SI 582,No
Winter 2023,60273977,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,B+,SI 671,No
Winter 2023,60273977,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,60273977,047901,WN 2023,SI,699,005,Regular,Lecture,MSI Mastery Courses,3.00,A+,SI 699,No
Winter 2023,60273977,048268,WN 2022,SI,630,001,Regular,Lecture,NLP Algorithm People,3.00,A,SI 630,No
Winter 2023,60273977,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A+,SI 670,No
Winter 2023,60273977,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,60273977,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,60287600,009732,FA 2022,SI,650,001,Regular,Lecture,Informatn Retrieval,3.00,A,SI 650,No
Winter 2023,60287600,020934,WN 2023,SI,649,002,Regular,Lecture,Info Visualization,3.00,A,SI 649,No
Winter 2023,60287600,039178,WN 2022,SI,539,001,Regular,Lecture,Web Design,3.00,A,SI 539,No
Winter 2023,60287600,041626,FA 2021,SI,664,001,Regular,Lecture,Database App Design,3.00,A,SI 664,No
Winter 2023,60287600,041934,FA 2022,SI,608,001,Regular,Lecture,Networks,3.00,A,SI 608,No
Winter 2023,60287600,042091,FA 2021,SI,618,001,Regular,Lecture,Data Man & Analysis,3.00,A+,SI 618,No
Winter 2023,60287600,042104,FA 2021,SI,501,002,Regular,Lecture,Contextual Inq,3.00,A,SI 501,No
Winter 2023,60287600,042324,WN 2022,SI,639,001,Scnd 7 Wk,Lecture,Web Archiving,1.50,A+,SI 639,No
Winter 2023,60287600,045930,FA 2022,SI,671,001,Regular,Lecture,Data Mining,3.00,A,SI 671,No
Winter 2023,60287600,047640,FA 2021,SI,507,001,Regular,Lecture,Inter Programming,3.00,A,SI 507,No
Winter 2023,60287600,047901,WN 2023,SI,699,305,Regular,Lecture,MSI Mastery Courses,3.00,A,SI 699,No
Winter 2023,60287600,048129,WN 2022,SI,505,001,First 7 Wk,Lecture,Career/Intern Studio,1.00,S,SI 505,No
Winter 2023,60287600,048500,FA 2022,SI,670,001,Regular,Lecture,Appld Machine Learng,3.00,A,SI 670,No
Winter 2023,60287600,049038,WN 2022,SI,688,001,Regular,Lecture,AppProjS S -GIEP/CID,6.00,S,SI 688,No
Winter 2023,60287600,049601,FA 2021,SI,564,001,Regular,Lecture,SQL & Databases,1.50,A,SI 564,No
Winter 2023,60287600,050159,WN 2022,SI,579,001,Regular,Lecture,Bldg Interactive App,3.00,A+,SI 579,No
Winter 2023,60287600,050164,FA 2021,SI,504,001,Regular,Lecture,"Servers, Shell,&Git",1.50,A+,SI 504,No
Winter 2023,60287600,050663,WN 2022,SI,568,001,Regular,Lecture,Intro Appld Data Sci,3.00,A,SI 568,No
Winter 2023,60770238,016607,FA 2022,SI,544,001,Regular,Lecture,Intr Stat&Data Analy,3.00,A,SI 544,No
Winter 2023,60770238,017281,FA 2021,SI,588,002,Regular,Lecture,Fundamntls Hum Beh,3.00,A,SI 588,No
Winter 2023,60770238,020401,WN 2022,SI,622,001,Regular,Lecture,Usab Eval & Needs,4.00,A,SI 622,No
Winter 2023,60770238,020803,WN 2022,SI,643,001,Regular,Lecture,Instructional Skills,3.00,A,SI 643,No
Winter 2023,60770238,021400,WN 2022,SI,520,001,Regular,Lecture,Graphic Design,3.00,B,SI 520,No
Winter 2023,60770238,038659,FA 2022,SI,519,001,Regular,Seminar,Intel Prop&Info Law,3.00,A,SI 519,No
